From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
coimbatore,auli,Hill Station,10,8,Resort,Flight,Standard,86400,Summer
coimbatore,auli,Hill Station,9,4,Hotel,Flight,Standard,50880,Summer
coimbatore,auli,Hill Station,4,7,Hotel,Train,Luxury,66000,Summer
coimbatore,auli,Hill Station,6,7,Hotel,Flight,Premium,75264,Summer
coimbatore,auli,Hill Station,6,7,Resort,Car,Luxury,84000,Summer
coimbatore,auli,Hill Station,6,6,Resort,Train,Luxury,85800,Summer
coimbatore,auli,Hill Station,5,3,Hotel,Train,Standard,24420,Summer
coimbatore,auli,Hill Station,2,2,Hotel,Car,Standard,14400,Summer
coimbatore,auli,Adventure,8,3,Hotel,Bus,Premium,30911,Summer
coimbatore,auli,Adventure,4,3,Camping,Flight,Premium,30463,Summer
coimbatore,auli,Adventure,9,2,Hotel,Train,Luxury,59400,Summer
coimbatore,auli,Adventure,6,8,Hotel,Bus,Premium,40320,Summer
coimbatore,auli,Adventure,10,3,Hotel,Bus,Luxury,49920,Summer
coimbatore,auli,Adventure,7,7,Resort,Train,Premium,68145,Summer
coimbatore,auli,Adventure,5,7,Hotel,Train,Premium,48972,Summer
coimbatore,auli,Adventure,10,8,Hotel,Bus,Standard,34560,Summer
coimbatore,auli,Adventure,5,6,Hotel,Car,Standard,29400,Summer
coimbatore,auli,Adventure,3,4,Resort,Train,Premium,40425,Summer
coimbatore,auli,Cultural,8,6,Resort,Train,Standard,47850,Winter
coimbatore,auli,Cultural,7,8,Resort,Car,Standard,47250,Winter
coimbatore,auli,Cultural,10,8,Hotel,Train,Premium,66528,Winter
coimbatore,auli,Cultural,5,3,Hotel,Bus,Premium,24864,Winter
coimbatore,auli,Cultural,7,2,Camping,Bus,Luxury,24960,Winter
coimbatore,auli,Cultural,9,3,Hotel,Car,Premium,41160,Winter
coimbatore,auli,Cultural,7,3,Resort,Train,Standard,35475,Winter
coimbatore,auli,Cultural,5,3,Resort,Train,Standard,30525,Winter
coimbatore,auli,Cultural,6,7,Hotel,Bus,Standard,26880,Winter
coimbatore,auli,Cultural,5,6,Hotel,Train,Luxury,64680,Winter
coimbatore,rann of kutch,Desert,9,8,Resort,Flight,Premium,115919,Summer
coimbatore,rann of kutch,Desert,8,3,Resort,Car,Premium,48300,Summer
coimbatore,rann of kutch,Desert,5,3,Hotel,Train,Standard,24420,Summer
coimbatore,rann of kutch,Desert,2,5,Hotel,Train,Luxury,47520,Summer
coimbatore,rann of kutch,Desert,7,8,Hotel,Train,Luxury,83160,Summer
coimbatore,rann of kutch,Desert,10,2,Hotel,Train,Luxury,63360,Summer
coimbatore,rann of kutch,Desert,4,6,Hotel,Train,Standard,30360,Summer
coimbatore,rann of kutch,Desert,9,8,Hotel,Bus,Luxury,66240,Summer
coimbatore,rann of kutch,Desert,8,3,Camping,Train,Luxury,40480,Summer
coimbatore,rann of kutch,Desert,7,6,Resort,Flight,Luxury,132000,Summer
coimbatore,rann of kutch,Cultural,4,6,Resort,Bus,Luxury,55200,Winter
coimbatore,rann of kutch,Cultural,9,2,Hotel,Flight,Standard,43200,Winter
coimbatore,rann of kutch,Cultural,7,8,Hotel,Flight,Luxury,120960,Winter
coimbatore,rann of kutch,Cultural,5,5,Camping,Car,Luxury,36000,Winter
coimbatore,rann of kutch,Cultural,2,4,Hotel,Train,Luxury,42240,Winter
coimbatore,rann of kutch,Cultural,4,8,Hotel,Bus,Premium,36288,Winter
coimbatore,rann of kutch,Cultural,4,8,Hotel,Bus,Luxury,51840,Winter
coimbatore,rann of kutch,Cultural,3,5,Resort,Flight,Premium,65519,Winter
coimbatore,rann of kutch,Cultural,2,2,Resort,Car,Premium,25200,Winter
coimbatore,rann of kutch,Cultural,5,8,Hotel,Bus,Luxury,54720,Winter
coimbatore,rann of kutch,Adventure,9,7,Resort,Car,Standard,48750,Summer
coimbatore,rann of kutch,Adventure,6,8,Hotel,Car,Premium,50400,Summer
coimbatore,rann of kutch,Adventure,9,5,Hotel,Train,Premium,52668,Summer
coimbatore,rann of kutch,Adventure,10,6,Resort,Flight,Standard,76800,Summer
coimbatore,rann of kutch,Adventure,9,2,Resort,Bus,Premium,37800,Summer
coimbatore,rann of kutch,Adventure,10,5,Hotel,Car,Luxury,72000,Summer
coimbatore,rann of kutch,Adventure,2,8,Hotel,Train,Standard,31680,Summer
coimbatore,rann of kutch,Adventure,10,3,Resort,Car,Standard,39000,Summer
coimbatore,rann of kutch,Adventure,4,7,Resort,Bus,Luxury,60000,Summer
coimbatore,rann of kutch,Adventure,8,8,Resort,Train,Premium,76230,Summer
coimbatore,rann of kutch,Historical,7,8,Hotel,Bus,Luxury,60480,Winter
coimbatore,rann of kutch,Historical,9,8,Camping,Flight,Premium,61823,Winter
coimbatore,rann of kutch,Historical,6,4,Camping,Car,Standard,17600,Winter
coimbatore,rann of kutch,Historical,7,5,Hotel,Bus,Standard,24480,Winter
coimbatore,rann of kutch,Historical,4,2,Resort,Bus,Premium,25200,Winter
coimbatore,rann of kutch,Historical,8,8,Hotel,Train,Luxury,87120,Winter
coimbatore,rann of kutch,Historical,6,8,Hotel,Bus,Luxury,57600,Winter
coimbatore,rann of kutch,Historical,8,2,Resort,Bus,Luxury,50400,Winter
coimbatore,rann of kutch,Historical,2,5,Hotel,Car,Luxury,43200,Winter
coimbatore,rann of kutch,Historical,8,2,Hotel,Flight,Luxury,80640,Winter
coimbatore,coorg,Hill Station,5,6,Resort,Train,Premium,56595,Summer
coimbatore,coorg,Hill Station,3,2,Hotel,Flight,Luxury,51840,Summer
coimbatore,coorg,Hill Station,10,3,Hotel,Bus,Luxury,49920,Summer
coimbatore,coorg,Hill Station,4,2,Camping,Flight,Standard,19200,Summer
coimbatore,coorg,Hill Station,10,7,Hotel,Flight,Standard,65280,Summer
coimbatore,coorg,Hill Station,6,7,Hotel,Bus,Premium,37632,Summer
coimbatore,coorg,Hill Station,10,4,Hotel,Flight,Standard,53760,Summer
coimbatore,coorg,Hill Station,2,3,Hotel,Flight,Luxury,53760,Summer
coimbatore,coorg,Hill Station,5,7,Resort,Car,Premium,55650,Summer
coimbatore,coorg,Hill Station,8,6,Resort,Train,Luxury,95700,Summer
coimbatore,coorg,Backwater,8,3,Hotel,Train,Luxury,60720,Monsoon
coimbatore,coorg,Backwater,2,7,Resort,Flight,Luxury,105600,Monsoon
coimbatore,coorg,Backwater,6,2,Hotel,Bus,Standard,17280,Monsoon
coimbatore,coorg,Backwater,7,3,Hotel,Car,Luxury,51600,Monsoon
coimbatore,coorg,Backwater,10,6,Resort,Flight,Standard,76800,Monsoon
coimbatore,coorg,Backwater,10,2,Resort,Car,Standard,36000,Monsoon
coimbatore,coorg,Backwater,9,2,Hotel,Train,Luxury,59400,Monsoon
coimbatore,coorg,Backwater,4,3,Hotel,Flight,Standard,32640,Monsoon
coimbatore,coorg,Backwater,5,8,Hotel,Flight,Luxury,109440,Monsoon
coimbatore,coorg,Backwater,2,6,Hotel,Train,Luxury,52800,Monsoon
coimbatore,coorg,Adventure,10,4,Hotel,Train,Premium,51744,Summer
coimbatore,coorg,Adventure,5,8,Resort,Flight,Standard,68400,Summer
coimbatore,coorg,Adventure,3,8,Hotel,Bus,Standard,24480,Summer
coimbatore,coorg,Adventure,8,8,Resort,Flight,Premium,110880,Summer
coimbatore,coorg,Adventure,8,3,Hotel,Bus,Standard,22080,Summer
coimbatore,coorg,Adventure,3,7,Hotel,Car,Premium,39480,Summer
coimbatore,coorg,Adventure,5,6,Hotel,Train,Luxury,64680,Summer
coimbatore,coorg,Adventure,5,2,Hotel,Flight,Luxury,63360,Summer
coimbatore,coorg,Adventure,9,4,Resort,Flight,Luxury,127200,Summer
coimbatore,coorg,Adventure,6,3,Hotel,Car,Luxury,48000,Summer
coimbatore,coorg,Cultural,3,6,Hotel,Car,Standard,25800,Winter
coimbatore,coorg,Cultural,10,8,Resort,Flight,Premium,120959,Winter
coimbatore,coorg,Cultural,9,3,Resort,Car,Luxury,73500,Winter
coimbatore,coorg,Cultural,5,2,Hotel,Car,Standard,19800,Winter
coimbatore,coorg,Cultural,8,4,Hotel,Flight,Premium,67200,Winter
coimbatore,coorg,Cultural,8,2,Resort,Bus,Standard,25200,Winter
coimbatore,coorg,Cultural,4,7,Camping,Bus,Standard,16000,Winter
coimbatore,coorg,Cultural,4,2,Resort,Flight,Luxury,72000,Winter
coimbatore,coorg,Cultural,3,5,Hotel,Car,Premium,32759,Winter
coimbatore,kodaikanal,Hill Station,9,8,Hotel,Train,Luxury,91080,Summer
coimbatore,kodaikanal,Hill Station,10,6,Hotel,Car,Standard,38400,Summer
coimbatore,kodaikanal,Hill Station,10,4,Resort,Bus,Standard,33600,Summer
coimbatore,kodaikanal,Hill Station,8,3,Hotel,Car,Premium,38640,Summer
coimbatore,kodaikanal,Hill Station,3,5,Hotel,Train,Standard,25740,Summer
coimbatore,kodaikanal,Hill Station,9,3,Hotel,Flight,Standard,47040,Summer
coimbatore,kodaikanal,Hill Station,7,3,Resort,Car,Standard,32250,Summer
coimbatore,kodaikanal,Hill Station,2,8,Resort,Car,Premium,50400,Summer
coimbatore,kodaikanal,Hill Station,4,8,Hotel,Train,Standard,35640,Summer
coimbatore,kodaikanal,Mountain,5,5,Hotel,Bus,Standard,21600,Summer
coimbatore,kodaikanal,Mountain,5,6,Camping,Car,Standard,19600,Summer
coimbatore,kodaikanal,Mountain,5,7,Resort,Flight,Standard,63600,Summer
coimbatore,kodaikanal,Mountain,4,2,Hotel,Car,Luxury,36000,Summer
coimbatore,kodaikanal,Mountain,6,2,Camping,Car,Premium,20160,Summer
coimbatore,kodaikanal,Mountain,8,6,Resort,Flight,Standard,69600,Summer
coimbatore,kodaikanal,Mountain,5,8,Hotel,Flight,Standard,54720,Summer
coimbatore,kodaikanal,Mountain,9,5,Hotel,Bus,Premium,38304,Summer
coimbatore,kodaikanal,Mountain,4,2,Hotel,Train,Premium,27720,Summer
coimbatore,kodaikanal,Mountain,2,7,Resort,Car,Premium,46200,Summer
coimbatore,kodaikanal,Adventure,5,7,Hotel,Train,Standard,34980,Summer
coimbatore,kodaikanal,Adventure,5,3,Hotel,Train,Standard,24420,Summer
coimbatore,kodaikanal,Adventure,3,5,Hotel,Bus,Premium,26208,Summer
coimbatore,kodaikanal,Adventure,4,4,Camping,Car,Standard,15200,Summer
coimbatore,kodaikanal,Adventure,6,8,Hotel,Train,Premium,55440,Summer
coimbatore,kodaikanal,Adventure,3,5,Camping,Bus,Standard,12480,Summer
coimbatore,kodaikanal,Adventure,7,7,Camping,Car,Luxury,47200,Summer
coimbatore,kodaikanal,Adventure,7,2,Hotel,Bus,Standard,18720,Summer
coimbatore,kodaikanal,Adventure,4,2,Hotel,Flight,Premium,40320,Summer
coimbatore,kodaikanal,Adventure,5,2,Hotel,Bus,Premium,22176,Summer
coimbatore,kodaikanal,Cultural,2,5,Camping,Train,Standard,15840,Winter
coimbatore,kodaikanal,Cultural,5,4,Hotel,Flight,Premium,55104,Winter
coimbatore,kodaikanal,Cultural,7,3,Hotel,Bus,Luxury,41280,Winter
coimbatore,kodaikanal,Cultural,2,3,Hotel,Flight,Standard,26880,Winter
coimbatore,kodaikanal,Cultural,10,4,Hotel,Flight,Premium,75264,Winter
coimbatore,kodaikanal,Cultural,5,3,Camping,Car,Luxury,29600,Winter
coimbatore,kodaikanal,Cultural,7,8,Resort,Car,Luxury,94500,Winter
coimbatore,kodaikanal,Cultural,2,2,Resort,Train,Standard,19800,Winter
coimbatore,kodaikanal,Cultural,8,3,Hotel,Flight,Premium,61823,Winter
coimbatore,kodaikanal,Cultural,7,2,Hotel,Car,Luxury,46800,Winter
coimbatore,jaisalmer,Desert,6,5,Camping,Bus,Luxury,30720,Summer
coimbatore,jaisalmer,Desert,3,4,Hotel,Flight,Premium,47040,Summer
coimbatore,jaisalmer,Desert,2,8,Camping,Car,Standard,19200,Summer
coimbatore,jaisalmer,Desert,6,8,Hotel,Train,Premium,55440,Summer
coimbatore,jaisalmer,Desert,10,7,Hotel,Train,Premium,62831,Summer
coimbatore,jaisalmer,Desert,6,7,Resort,Bus,Standard,33600,Summer
coimbatore,jaisalmer,Desert,3,6,Camping,Car,Luxury,34400,Summer
coimbatore,jaisalmer,Desert,2,3,Camping,Bus,Standard,8960,Summer
coimbatore,jaisalmer,Desert,2,2,Hotel,Flight,Premium,32255,Summer
coimbatore,jaisalmer,Desert,3,6,Hotel,Car,Premium,36120,Summer
coimbatore,jaisalmer,Cultural,2,8,Hotel,Car,Premium,40320,Winter
coimbatore,jaisalmer,Cultural,7,2,Resort,Flight,Premium,65519,Winter
coimbatore,jaisalmer,Cultural,3,7,Resort,Bus,Premium,39480,Winter
coimbatore,jaisalmer,Cultural,9,5,Hotel,Train,Standard,37620,Winter
coimbatore,jaisalmer,Cultural,6,5,Camping,Car,Premium,26880,Winter
coimbatore,jaisalmer,Cultural,4,7,Resort,Bus,Luxury,60000,Winter
coimbatore,jaisalmer,Cultural,10,7,Resort,Train,Standard,56100,Winter
coimbatore,jaisalmer,Cultural,8,4,Hotel,Flight,Luxury,96000,Winter
coimbatore,jaisalmer,Cultural,10,8,Hotel,Flight,Standard,69120,Winter
coimbatore,jaisalmer,Cultural,2,3,Camping,Car,Premium,15679,Winter
coimbatore,jaisalmer,Historical,10,5,Hotel,Car,Standard,36000,Winter
coimbatore,jaisalmer,Historical,5,5,Resort,Train,Standard,37125,Winter
coimbatore,jaisalmer,Historical,6,5,Camping,Flight,Premium,43008,Winter
coimbatore,jaisalmer,Historical,3,4,Resort,Train,Standard,28875,Winter
coimbatore,jaisalmer,Historical,9,2,Hotel,Flight,Premium,60479,Winter
coimbatore,jaisalmer,Historical,7,3,Hotel,Car,Premium,36120,Winter
coimbatore,jaisalmer,Historical,7,6,Hotel,Train,Premium,50820,Winter
coimbatore,jaisalmer,Historical,2,6,Hotel,Car,Standard,24000,Winter
coimbatore,jaisalmer,Historical,4,7,Hotel,Car,Premium,42000,Winter
coimbatore,jaisalmer,Historical,7,4,Hotel,Flight,Standard,45120,Winter
coimbatore,jaisalmer,Adventure,7,5,Hotel,Train,Standard,33660,Summer
coimbatore,jaisalmer,Adventure,9,7,Hotel,Bus,Luxury,62400,Summer
coimbatore,jaisalmer,Adventure,6,3,Hotel,Flight,Luxury,76800,Summer
coimbatore,jaisalmer,Adventure,3,2,Hotel,Car,Luxury,32400,Summer
coimbatore,jaisalmer,Adventure,10,3,Hotel,Train,Premium,48048,Summer
coimbatore,jaisalmer,Adventure,2,7,Resort,Car,Premium,46200,Summer
coimbatore,jaisalmer,Adventure,8,7,Hotel,Train,Premium,57288,Summer
coimbatore,jaisalmer,Adventure,2,3,Hotel,Bus,Premium,18816,Summer
coimbatore,jaisalmer,Adventure,2,5,Resort,Train,Standard,29700,Summer
coimbatore,jaisalmer,Adventure,9,2,Resort,Flight,Standard,54000,Summer
coimbatore,munnar,Hill Station,4,3,Hotel,Train,Standard,22440,Summer
coimbatore,munnar,Hill Station,7,4,Resort,Bus,Luxury,56400,Summer
coimbatore,munnar,Hill Station,3,3,Camping,Train,Luxury,27280,Summer
coimbatore,munnar,Hill Station,3,5,Resort,Flight,Standard,46800,Summer
coimbatore,munnar,Hill Station,4,6,Hotel,Car,Luxury,55200,Summer
coimbatore,munnar,Hill Station,7,4,Resort,Car,Premium,49350,Summer
coimbatore,munnar,Hill Station,7,4,Hotel,Car,Standard,28200,Summer
coimbatore,munnar,Hill Station,8,3,Hotel,Flight,Luxury,88320,Summer
coimbatore,munnar,Hill Station,2,4,Camping,Train,Luxury,28160,Summer
coimbatore,munnar,Hill Station,4,6,Hotel,Car,Premium,38640,Summer
coimbatore,munnar,Mountain,5,6,Camping,Bus,Standard,15680,Summer
coimbatore,munnar,Mountain,8,6,Hotel,Car,Standard,34800,Summer
coimbatore,munnar,Mountain,10,3,Camping,Flight,Luxury,66560,Summer
coimbatore,munnar,Mountain,7,5,Hotel,Car,Standard,30600,Summer
coimbatore,munnar,Mountain,2,8,Hotel,Flight,Premium,64511,Summer
coimbatore,munnar,Mountain,8,4,Hotel,Flight,Premium,67200,Summer
coimbatore,munnar,Mountain,8,4,Hotel,Flight,Luxury,96000,Summer
coimbatore,munnar,Mountain,7,5,Hotel,Bus,Premium,34272,Summer
coimbatore,munnar,Mountain,2,6,Resort,Train,Premium,46200,Summer
coimbatore,munnar,Mountain,2,7,Hotel,Car,Luxury,52800,Summer
coimbatore,munnar,Adventure,6,3,Resort,Bus,Premium,33600,Summer
coimbatore,munnar,Adventure,9,2,Hotel,Bus,Luxury,43200,Summer
coimbatore,munnar,Adventure,8,2,Hotel,Car,Standard,25200,Summer
coimbatore,munnar,Adventure,10,4,Camping,Train,Standard,24640,Summer
coimbatore,munnar,Adventure,6,3,Hotel,Bus,Premium,26880,Summer
coimbatore,munnar,Adventure,7,3,Resort,Car,Standard,32250,Summer
coimbatore,munnar,Adventure,4,7,Resort,Flight,Premium,84000,Summer
coimbatore,munnar,Adventure,3,6,Hotel,Car,Luxury,51600,Summer
coimbatore,munnar,Adventure,10,2,Camping,Train,Standard,21120,Summer
coimbatore,munnar,Adventure,10,8,Resort,Bus,Luxury,86400,Summer
coimbatore,munnar,Cultural,2,8,Hotel,Train,Standard,31680,Winter
coimbatore,munnar,Cultural,2,5,Resort,Flight,Standard,43200,Winter
coimbatore,munnar,Cultural,2,7,Hotel,Bus,Standard,21120,Winter
coimbatore,munnar,Cultural,5,6,Hotel,Train,Standard,32340,Winter
coimbatore,munnar,Cultural,3,7,Camping,Flight,Luxury,60160,Winter
coimbatore,munnar,Cultural,9,5,Resort,Flight,Luxury,136800,Winter
coimbatore,munnar,Cultural,4,7,Resort,Car,Luxury,75000,Winter
coimbatore,munnar,Cultural,3,7,Resort,Car,Premium,49350,Winter
coimbatore,munnar,Cultural,2,8,Resort,Flight,Standard,57600,Winter
coimbatore,munnar,Cultural,9,2,Camping,Train,Premium,27720,Winter
coimbatore,rishikesh,Adventure,6,8,Hotel,Train,Premium,55440,Summer
coimbatore,rishikesh,Adventure,6,2,Hotel,Flight,Luxury,69120,Summer
coimbatore,rishikesh,Adventure,3,4,Hotel,Bus,Luxury,33600,Summer
coimbatore,rishikesh,Adventure,9,8,Resort,Flight,Premium,115919,Summer
coimbatore,rishikesh,Adventure,5,6,Hotel,Train,Standard,32340,Summer
coimbatore,rishikesh,Adventure,3,8,Hotel,Train,Luxury,67320,Summer
coimbatore,rishikesh,Adventure,7,5,Hotel,Flight,Premium,68544,Summer
coimbatore,rishikesh,Adventure,7,6,Camping,Flight,Luxury,70400,Summer
coimbatore,rishikesh,Adventure,4,6,Resort,Flight,Standard,55200,Summer
coimbatore,rishikesh,Adventure,8,3,Hotel,Bus,Luxury,44160,Summer
coimbatore,rishikesh,Mountain,9,3,Hotel,Bus,Premium,32928,Summer
coimbatore,rishikesh,Mountain,5,5,Hotel,Car,Standard,27000,Summer
coimbatore,rishikesh,Mountain,3,6,Hotel,Car,Premium,36120,Summer
coimbatore,rishikesh,Mountain,8,5,Hotel,Train,Luxury,71280,Summer
coimbatore,rishikesh,Mountain,3,4,Camping,Car,Luxury,28000,Summer
coimbatore,rishikesh,Mountain,5,4,Camping,Bus,Standard,13120,Summer
coimbatore,rishikesh,Mountain,9,5,Hotel,Bus,Standard,27360,Summer
coimbatore,rishikesh,Mountain,10,5,Hotel,Flight,Luxury,115200,Summer
coimbatore,rishikesh,Mountain,10,2,Hotel,Flight,Standard,46080,Summer
coimbatore,rishikesh,Mountain,7,8,Hotel,Car,Luxury,75600,Summer
coimbatore,rishikesh,Cultural,3,5,Hotel,Car,Standard,23400,Winter
coimbatore,rishikesh,Cultural,6,3,Hotel,Bus,Premium,26880,Winter
coimbatore,rishikesh,Cultural,5,5,Hotel,Train,Luxury,59400,Winter
coimbatore,rishikesh,Cultural,5,5,Resort,Bus,Luxury,54000,Winter
coimbatore,rishikesh,Cultural,2,2,Resort,Bus,Standard,14400,Winter
coimbatore,rishikesh,Cultural,10,4,Resort,Bus,Premium,47040,Winter
coimbatore,rishikesh,Cultural,3,3,Hotel,Train,Luxury,40920,Winter
coimbatore,rishikesh,Cultural,9,7,Camping,Car,Premium,36400,Winter
coimbatore,rishikesh,Cultural,10,3,Camping,Flight,Standard,33280,Winter
coimbatore,rishikesh,Cultural,3,2,Hotel,Train,Premium,24948,Winter
coimbatore,rishikesh,Backwater,8,3,Hotel,Car,Premium,38640,Monsoon
coimbatore,rishikesh,Backwater,5,4,Hotel,Flight,Luxury,78720,Monsoon
coimbatore,rishikesh,Backwater,9,8,Hotel,Bus,Luxury,66240,Monsoon
coimbatore,rishikesh,Backwater,7,4,Hotel,Car,Premium,39480,Monsoon
coimbatore,rishikesh,Backwater,7,4,Hotel,Flight,Premium,63167,Monsoon
coimbatore,rishikesh,Backwater,9,3,Hotel,Car,Luxury,58800,Monsoon
coimbatore,rishikesh,Backwater,3,8,Hotel,Flight,Luxury,97920,Monsoon
coimbatore,rishikesh,Backwater,10,4,Hotel,Bus,Premium,37632,Monsoon
coimbatore,rishikesh,Backwater,8,3,Camping,Flight,Luxury,58880,Monsoon
coimbatore,rishikesh,Backwater,2,2,Hotel,Train,Standard,15840,Monsoon
coimbatore,ooty,Hill Station,10,3,Resort,Car,Standard,39000,Summer
coimbatore,ooty,Hill Station,6,6,Hotel,Train,Premium,48048,Summer
coimbatore,ooty,Hill Station,10,7,Hotel,Car,Premium,57120,Summer
coimbatore,ooty,Hill Station,7,5,Hotel,Car,Luxury,61200,Summer
coimbatore,ooty,Hill Station,10,2,Hotel,Train,Standard,31680,Summer
coimbatore,ooty,Hill Station,10,7,Hotel,Car,Luxury,81600,Summer
coimbatore,ooty,Hill Station,4,4,Hotel,Train,Premium,35112,Summer
coimbatore,ooty,Hill Station,4,6,Hotel,Bus,Premium,30911,Summer
coimbatore,ooty,Hill Station,3,5,Resort,Bus,Premium,32759,Summer
coimbatore,ooty,Hill Station,8,2,Hotel,Flight,Standard,40320,Summer
coimbatore,ooty,Mountain,8,8,Resort,Bus,Standard,39600,Summer
coimbatore,ooty,Mountain,6,6,Hotel,Bus,Luxury,49920,Summer
coimbatore,ooty,Mountain,3,6,Resort,Car,Standard,32250,Summer
coimbatore,ooty,Mountain,9,3,Hotel,Bus,Luxury,47040,Summer
coimbatore,ooty,Mountain,5,6,Resort,Car,Premium,51450,Summer
coimbatore,ooty,Mountain,7,2,Camping,Bus,Standard,12480,Summer
coimbatore,ooty,Mountain,10,8,Camping,Bus,Premium,32255,Summer
coimbatore,ooty,Mountain,3,7,Hotel,Car,Premium,39480,Summer
coimbatore,ooty,Mountain,6,5,Resort,Flight,Premium,80640,Summer
coimbatore,ooty,Mountain,4,7,Hotel,Flight,Standard,48000,Summer
coimbatore,ooty,Cultural,10,7,Camping,Flight,Luxury,87040,Winter
coimbatore,ooty,Cultural,3,3,Hotel,Bus,Luxury,29760,Winter
coimbatore,ooty,Cultural,9,7,Hotel,Bus,Luxury,62400,Winter
coimbatore,ooty,Cultural,4,7,Hotel,Flight,Luxury,96000,Winter
coimbatore,ooty,Cultural,10,2,Hotel,Car,Premium,40320,Winter
coimbatore,ooty,Cultural,7,3,Resort,Bus,Premium,36120,Winter
coimbatore,ooty,Cultural,10,6,Camping,Bus,Standard,20480,Winter
coimbatore,ooty,Cultural,4,2,Resort,Bus,Premium,25200,Winter
coimbatore,ooty,Cultural,9,2,Resort,Flight,Standard,54000,Winter
coimbatore,ooty,Cultural,5,3,Resort,Train,Standard,30525,Winter
coimbatore,ooty,Backwater,9,8,Hotel,Flight,Premium,92736,Monsoon
coimbatore,ooty,Backwater,2,3,Hotel,Flight,Premium,37632,Monsoon
coimbatore,ooty,Backwater,2,5,Hotel,Bus,Premium,24192,Monsoon
coimbatore,ooty,Backwater,6,6,Hotel,Car,Standard,31200,Monsoon
coimbatore,ooty,Backwater,7,7,Hotel,Car,Standard,35400,Monsoon
coimbatore,ooty,Backwater,3,5,Hotel,Flight,Luxury,74880,Monsoon
coimbatore,ooty,Backwater,3,3,Hotel,Bus,Premium,20832,Monsoon
coimbatore,ooty,Backwater,5,6,Hotel,Train,Luxury,64680,Monsoon
coimbatore,ooty,Backwater,5,8,Camping,Car,Luxury,45600,Monsoon
coimbatore,ooty,Backwater,4,8,Hotel,Bus,Premium,36288,Monsoon
coimbatore,darjeeling,Mountain,10,2,Hotel,Train,Premium,44352,Summer
coimbatore,darjeeling,Mountain,7,3,Hotel,Train,Standard,28380,Summer
coimbatore,darjeeling,Mountain,8,6,Hotel,Bus,Standard,27840,Summer
coimbatore,darjeeling,Mountain,4,2,Hotel,Flight,Standard,28800,Summer
coimbatore,darjeeling,Mountain,6,8,Hotel,Flight,Standard,57600,Summer
coimbatore,darjeeling,Mountain,3,4,Hotel,Flight,Luxury,67200,Summer
coimbatore,darjeeling,Mountain,4,3,Hotel,Car,Luxury,40800,Summer
coimbatore,darjeeling,Mountain,8,5,Hotel,Car,Standard,32400,Summer
coimbatore,darjeeling,Mountain,6,5,Hotel,Flight,Standard,46080,Summer
coimbatore,darjeeling,Mountain,3,4,Resort,Car,Standard,26250,Summer
coimbatore,darjeeling,Hill Station,10,2,Hotel,Train,Premium,44352,Summer
coimbatore,darjeeling,Hill Station,9,2,Hotel,Bus,Standard,21600,Summer
coimbatore,darjeeling,Hill Station,10,3,Hotel,Flight,Standard,49920,Summer
coimbatore,darjeeling,Hill Station,6,6,Resort,Flight,Premium,87360,Summer
coimbatore,darjeeling,Hill Station,10,4,Hotel,Flight,Standard,53760,Summer
coimbatore,darjeeling,Hill Station,5,8,Resort,Flight,Luxury,136800,Summer
coimbatore,darjeeling,Hill Station,10,5,Resort,Car,Premium,62999,Summer
coimbatore,darjeeling,Hill Station,5,8,Hotel,Bus,Premium,38304,Summer
coimbatore,darjeeling,Hill Station,9,5,Hotel,Car,Luxury,68400,Summer
coimbatore,darjeeling,Hill Station,8,8,Hotel,Bus,Luxury,63360,Summer
coimbatore,darjeeling,Cultural,7,7,Hotel,Car,Luxury,70800,Winter
coimbatore,darjeeling,Cultural,5,5,Hotel,Car,Premium,37800,Winter
